distance id optim_v-1 optim_v-2 
1965.544 752 19.95164 1.003266 
1550.352 753 0.7919604 16.29342 
16821.73 754 24.6854 39.34492 
926.7757 755 3.95187 6.269509 
1414.331 756 8.59772 1.003266 
5968.645 757 0.7919604 33.18197 
951.4747 758 3.966832 4.174606 
8657.321 759 5.589972 36.91557 
4349.148 760 31.69533 1.003266 
4980.6 761 0.7919604 30.26408 
1806.762 762 5.703553 14.38022 
9091.379 763 11.18389 34.0785 
1202.436 764 14.69859 1.003266 
885.7551 765 0.7919604 5.526422 
10180.05 766 10.2609 37.15043 
2751.264 767 16.14057 10.7012 
3785.053 768 29.27637 1.003266 
5915.158 769 0.7919604 33.03083 
8972.987 770 10.96741 33.95833 
12691.57 771 21.21696 34.37981 
3738.561 772 29.06935 1.003266 
4143.497 773 0.7919604 27.54199 
1154.094 774 10.65562 6.164709 
1725.319 775 16.25011 4.877383 
3079.311 776 25.98967 1.003266 
1424.391 777 0.7919604 15.52702 
10304.77 778 10.62994 37.16257 
11550.18 779 20.20267 32.83463 
1722.057 780 9.55235 1.003266 
2896.594 781 0.7919604 22.8676 
5709.385 782 36.46531 2.267683 
5533.018 783 35.28857 3.03867 
1564.824 784 17.3597 1.003266 
8126.356 785 0.7919604 38.77823 
6682.776 786 38.25143 4.087349 
1409.726 787 8.492433 9.868276 
5737.417 788 37.02685 1.003266 
2041.134 789 0.7919604 18.97069 
16154.78 790 30.54513 33.64601 
8828.21 791 16.97692 29.23754 
901.3276 792 12.16941 1.003266 
388.982 793 0.7919604 2.133754 
1350.947 794 5.020706 12.15866 
13162.9 795 20.0343 36.18801 
5661.413 796 36.75485 1.003266 
5400.174 797 0.7919604 31.53726 
15296.2 798 25.66976 35.91003 
18204.86 799 37.13606 31.90397 
3576.548 800 28.33811 1.003266 
8286.211 801 0.7919604 39.16018 
10036.39 802 7.674914 38.61341 
15604.89 803 26.58598 35.761 
1533.903 804 17.14573 1.003266 
6841.751 805 0.7919604 35.55587 
13038.34 806 24.67338 32.41668 
1792.751 807 14.35567 7.193247 
3220.547 808 26.67383 1.003266 
1116.858 809 0.7919604 13.46014 
2623.348 810 19.50619 6.94839 
2413.541 811 3.240309 19.14786 
2019.014 812 20.27563 1.003266 
4070.724 813 0.7919604 27.29203 
1193.762 814 9.173426 7.790537 
10317.89 815 13.40216 35.23313 
667.6845 816 5.27638 1.003266 
1576.8 817 0.7919604 6.928846 
7319.631 818 28.13267 16.24238 
10462.97 819 30.39878 22.29621 
708.217 820 6.482421 1.003266 
2.57469 821 0.7919604 1.091921 
7865.371 822 25.25378 20.23735 
11898.6 823 15.64395 36.91694 
848.9713 824 7.294334 1.091921 
1212.503 825 0.7919604 14.13761 
16737.26 826 28.50067 36.27818 
967.6298 827 2.765783 6.916243 
1056.202 828 13.55848 1.091921 
3725.43 829 0.7919604 26.07206 
4940.929 830 9.440601 24.26201 
11790.43 831 17.71101 35.18885 
3729.198 832 29.07824 1.091921 
3397.285 833 0.7919604 24.85492 
7294.763 834 10.20643 30.4051 
11489.07 835 18.66646 33.86155 
1077.692 836 13.7341 1.091921 
675.1769 837 0.7919604 4.239648 
1853.824 838 3.300251 16.33441 
5842.484 839 19.61701 19.19301 
6551.738 840 39.82266 1.091921 
1535.175 841 0.7919604 7.065747 
1034.156 842 6.930606 8.428979 
16070.51 843 37.26536 28.00412 
2453.069 844 22.80536 1.091921 
5018.431 845 0.7919604 30.38114 
17987.99 846 31.15472 36.34334 
5592.267 847 7.391044 27.70644 
879.9367 848 11.97615 1.091921 
2093.158 849 0.7919604 19.23148 
11705.23 850 17.20886 35.38463 
17246.56 851 37.57265 29.87407 
6088.552 852 38.27099 1.091921 
2701.624 853 0.7919604 22.04303 
9246.941 854 7.391041 37.05835 
5009.703 855 21.15014 15.22805 
1829.148 856 19.14366 1.091921 
1617.348 857 0.7919604 16.68582 
13770.45 858 21.06353 36.58079 
11435.36 859 18.83376 33.62526 
4224.101 860 31.21977 1.091921 
829.4813 861 0.7919604 11.16831 
9798.585 862 8.215999 37.72673 
1492.369 863 12.12777 0.0259847 
2151.071 864 21.10065 1.091921 
1224.213 865 0.7919604 14.21819 
12300.76 866 27.84874 28.41578 
684.9245 867 5.729416 6.325652 
1675.417 868 9.253169 1.091921 
1523.584 869 0.7919604 6.63981 
9496.962 870 27.3488 22.59485 
611.1374 871 0.1499624 9.427537 
1009.29 872 10.65635 1.091921 
6014.148 873 0.7919604 33.31001 
4650.593 874 32.2147 2.839229 
2677.374 875 8.590335 16.51297 
731.2844 876 6.802626 1.091921 
3426.548 877 0.7919604 24.96597 
9417.342 878 30.08283 20.07397 
5143.201 879 34.04879 2.845766 
5415.899 880 35.88865 1.091921 
524.7895 881 0.7919604 3.093268 
5630.773 882 35.28276 3.471482 
7761.199 883 29.23371 16.5006 
1477.896 884 16.78883 1.091921 
8426.602 885 0.7919604 39.49249 
4022.905 886 20.69238 12.0566 
717.7351 887 7.228796 5.396548 
1090.546 888 13.83852 1.091921 
4364.753 889 0.7919604 28.28789 
3849.57 890 16.57328 14.95772 
5261.707 891 33.53432 4.010015 
1492.2 892 16.89019 1.091921 
210.045 893 0.7919604 1.767507 
2388.864 894 0.5532954 20.80079 
1205.933 895 12.32201 4.97501 
3802.416 896 29.40368 1.091921 
5323.288 897 0.7919604 31.30796 
6626.446 898 16.77299 23.74502 
8610.204 899 27.58301 20.19986 
4815.977 900 33.61715 1.091921 
53.55504 901 0.7919604 1.405902 
2740.041 902 23.717 2.976664 
6717.787 903 29.57344 13.15172 
5122.948 904 34.798 1.091921 
792.9692 905 0.7919604 10.84442 
2321.579 906 3.106893 18.80995 
6417.247 907 19.07717 21.33251 
1161.956 908 14.41186 1.091921 
1263.152 909 0.7919604 14.4827 
11642.52 910 32.75502 22.94175 
6082.101 911 4.375184 31.16836 
1861.299 912 19.34675 1.091921 
634.988 913 0.7919604 3.654557 
8956.901 914 5.630136 37.58181 
20127.33 915 36.94873 35.2493 
1797.804 916 18.94387 1.091921 
608.6948 917 0.7919604 9.096268 
7523.022 918 10.63614 30.68336 
13073.55 919 21.94463 34.57937 
4011.139 920 30.31466 1.091921 
3211.421 921 0.7919604 24.13713 
6826.359 922 24.67384 17.8562 
1798.322 923 12.60051 8.817502 
4667.952 924 33.03299 1.091921 
1248.403 925 0.7919604 14.38312 
5264.621 926 30.51551 7.323358 
3095.498 927 22.75763 6.070934 
4077.701 928 30.60012 1.091921 
1539.476 929 0.7919604 6.680908 
4710.005 930 3.338283 27.75784 
15163.22 931 19.99327 39.93485 
5629.602 932 36.66324 1.091921 
571.7153 933 0.7919604 8.595073 
1788.662 934 1.148408 17.4173 
10851.65 935 36.38819 17.94292 
1.595685 936 0.9313598 1.091921 
3775.097 937 0.9313598 26.16203 
12626.33 938 17.08817 37.31463 
11400.61 939 15.36899 36.10127 
2494.452 940 23.03069 1.091921 
796.4737 941 0.9313598 10.78938 
10251.61 942 25.27327 26.06176 
5248.788 943 5.081597 28.2673 
698.6737 944 5.816662 1.091921 
877.7049 945 0.9313598 11.49597 
4220.056 946 26.4577 7.363084 
17379.35 947 38.62714 29.22826 
3251.355 948 26.87277 1.091921 
5469.462 949 0.9313598 31.65371 
4591.838 950 8.599364 23.74217 
9073.203 951 11.06183 34.12288 
410.5232 952 2.927189 1.091921 
1892.067 953 0.9313598 18.11194 
2260.838 954 8.863208 14.36208 
6273.56 955 22.67127 17.94324 
2789.184 956 24.58561 1.091921 
880.3053 957 0.9313598 11.51798 
4852.006 958 30.76827 5.43612 
13947.4 959 31.33458 28.89217 
1547.676 960 10.08399 1.091921 
624.0077 961 0.9313598 3.593287 
1501.213 962 7.462975 11.27159 
13055.17 963 33.52784 25.28512 
2608.771 964 23.64386 1.091921 
1226.07 965 0.9313598 6.068955 
8076.728 966 26.26397 19.94052 
11741.75 967 26.12442 28.63333 
3965.56 968 30.11778 1.091921 
3781.158 969 0.9313598 26.1838 
1573.61 970 8.008256 2.863711 
22772.36 971 39.06692 37.66979 
4249.594 972 31.32652 1.091921 
7770.351 973 0.9313598 37.82506 
7234.534 974 14.77689 26.91294 
1005.932 975 7.68612 0.3441856 
1710.489 976 18.3774 1.091921 
4664.335 977 0.9313598 29.17757 
7385.562 978 13.30723 28.39837 
6107.632 979 37.81525 2.261775 
1731.633 980 18.51594 1.091921 
6253.657 981 0.9313598 33.88712 
9146.015 982 6.455846 37.46084 
15648.9 983 25.54223 36.64227 
2691.03 984 24.07701 1.091921 
475.8409 985 0.9313598 2.864165 
9269.315 986 19.13234 28.63785 
13129.31 987 28.72427 29.39379 
857.4004 988 11.60896 1.091921 
2394.057 989 0.9313598 20.58258 
4528.053 990 30.57324 4.269041 
7564.585 991 26.20772 18.61262 
4922.309 992 34.03074 1.091921 
77.64741 993 0.9313598 0.4354547 
5287.333 994 5.026298 28.42135 
7140.242 995 12.22009 28.55552 
4732.735 996 33.28986 1.091921 
8005.665 997 0.9313598 38.39896 
6243.491 998 35.55224 5.556017 
7949.685 999 25.17618 20.52594 
3813.47 1000 29.45254 1.091921 
7873.876 1001 0.9313598 38.07864 
7930.072 1002 30.53974 15.79304 
3798.055 1003 18.41499 13.18904 
467.3165 1004 3.581303 1.091921 
1004.232 1005 0.9313598 12.52346 
11745.84 1006 29.72896 25.71202 
3048.828 1007 12.92677 14.73896 
1298.928 1008 8.294206 1.091921 
1248.507 1009 0.9313598 14.2942 
11174.63 1010 34.4369 20.43577 
13348.94 1011 39.42804 20.77613 
1287.252 1012 15.38667 1.091921 
2387.285 1013 0.9313598 20.55132 
8788.031 1014 20.74842 26.23924 
4108.435 1015 23.50631 9.798937 
1588.881 1016 17.56223 1.091921 
802.8861 1017 0.9313598 5.380152 
11770.14 1018 39.3346 17.38919 
2945.762 1019 11.21207 15.666 
511.0327 1020 4.072863 1.091921 
43.0762 1021 0.9313598 0.5838416 
10221.42 1022 28.031 23.73153 
11528.02 1023 14.49784 36.99019 
2.954639 1024 0.7720479 1.091921 
2774.375 1025 0.9313598 22.265 
2726.496 1026 6.011748 18.61803 
3151.395 1027 16.1063 12.52844 
867.8819 1028 11.16867 1.091921 
6036.971 1029 0.9313598 33.28541 
5530.911 1030 34.36482 4.154437 
3761.421 1031 4.633547 23.66388 
3441.475 1032 27.76794 1.091921 
2346.802 1033 0.9313598 20.36338 
14685.34 1034 25.45655 34.95593 
3047.587 1035 25.95934 1.354623 
4426.579 1036 32.05875 1.091921 
2094.852 1037 0.9313598 19.1503 
1400.595 1038 16.09679 0.8441713 
10957.65 1039 13.92349 36.22144 
4483.829 1040 32.29233 1.091921 
4648.384 1041 0.9313598 29.12632 
6597.386 1042 14.44311 25.44783 
10377.68 1043 18.42579 31.67725 
6147.127 1044 38.47099 1.091921 
5595.088 1045 0.9313598 32.02229 
1407.499 1046 0.691018 15.48584 
9916.597 1047 36.19134 15.84371 
5407.191 1048 35.85672 1.091921 
4109.84 1049 0.9313598 27.33762 
756.8253 1050 5.800551 2.371564 
4432.36 1051 29.77233 4.75277 
1210.706 1052 8.109151 1.091921 
587.1198 1053 0.9313598 8.220514 
21234.8 1054 37.08418 36.89885 
6879.864 1055 7.446215 31.25417 
5693.728 1056 36.89236 1.091921 
7796.17 1057 0.9313598 37.88846 
8894.142 1058 6.382275 36.93417 
1133.844 1059 10.37892 6.257537 
3942.91 1060 30.01953 1.091921 
10.50014 1061 0.9313598 0.8253971 
5738.097 1062 22.26932 16.64335 
15131.15 1063 37.43485 26.09272 
860.8924 1064 11.69232 1.091921 
3386.511 1065 0.9313598 24.72465 
16265.61 1066 32.86879 31.98331 
8184.67 1067 3.352172 37.27373 
2470.814 1068 22.90221 1.091921 
581.4589 1069 0.9313598 8.63687 
15293.6 1070 25.93366 35.70234 
1163.942 1071 4.800124 11.04207 
665.8124 1072 5.214549 1.091921 
693.8642 1073 0.9313598 9.849596 
18776.09 1074 39.66423 30.78467 
5209.638 1075 27.06731 10.54736 
288.0837 1076 2.473911 1.091921 
7496.138 1077 0.9313598 37.14484 
5683.334 1078 31.03475 8.324074 
10129.71 1079 25.73144 25.41259 
873.7651 1080 11.89855 1.091921 
114.9361 1081 0.9313598 0.3375689 
14569.52 1082 33.9023 27.98379 
15001.32 1083 33.78014 28.90927 
1913.411 1084 19.67205 1.091921 
8207.914 1085 0.9313598 38.88528 
5171.754 1086 6.978527 26.72966 
8900.327 1087 27.47649 21.02438 
1717.675 1088 9.501902 1.091921 
1696.599 1089 0.9313598 17.04801 
15991.48 1090 26.07199 36.84552 
11413.09 1091 17.38517 34.65436 
4316.71 1092 31.60604 1.091921 
593.7072 1093 0.9313598 8.16747 
12655.78 1094 20.0098 35.21629 
4284.295 1095 22.1987 11.69833 
5400.909 1096 35.83366 1.091921 
7084.891 1097 0.9313598 36.1 
2573.089 1098 23.53045 1.475521 
18042.49 1099 27.36641 39.36939 
3463.106 1100 27.86825 1.091921 
835.3209 1101 0.9313598 11.1319 
15986.48 1102 29.35858 34.28314 
9014.142 1103 4.733481 38.30737 
1263.242 1104 15.20313 1.091921 
5367.649 1105 0.9313598 31.35171 
4416.16 1106 13.79017 19.25915 
11466.71 1107 10.61585 39.59992 
1369.2 1108 16.00133 1.091921 
4878.033 1109 0.9313598 29.85545 
13116.62 1110 24.7715 32.49462 
11546.47 1111 25.06744 29.06177 
3741.256 1112 29.13205 1.091921 
1949.167 1113 0.9313598 18.41054 
1954.459 1114 2.69195 17.27804 
12781.69 1115 25.32267 31.40059 
4137.573 1116 30.85487 1.091921 
115.0286 1117 0.9313598 1.567406 
6574.266 1118 32.72096 9.66508 
4424.916 1119 19.42395 14.67274 
951.6758 1120 10.78679 1.091921 
1566.806 1121 0.9313598 6.78429 
4165.518 1122 9.811826 21.41611 
3116.525 1123 3.013663 22.30892 
730.0972 1124 6.793706 1.091921 
7271.919 1125 0.9313598 36.57897 
8610.362 1126 4.802494 37.32895 
4403.627 1127 31.81056 0.8663387 
701.8926 1128 6.09855 1.091921 
5796.542 1129 0.9313598 32.60438 
19723.14 1130 37.96415 33.76768 
5924.952 1131 37.70565 1.086026 
5996.008 1132 37.95266 1.091921 
6246.676 1133 0.9313598 33.8679 
2232.874 1134 0.2022432 20.28974 
7716.571 1135 17.70855 25.93485 
468.1899 1136 3.497119 1.091921 
1010.82 1137 0.9313598 12.57465 
1376.947 1138 12.8176 5.836048 
4906.686 1139 17.92462 17.60268 
2315.988 1140 22.04534 1.091921 
7276.703 1141 0.9313598 36.59114 
11315.11 1142 10.21298 39.56919 
1302.276 1143 0.3115413 15.04921 
1134.823 1144 14.19546 1.091921 
670.2164 1145 0.9313598 4.025858 
4807.631 1146 16.42779 18.49161 
4615.498 1147 7.830081 24.36955 
590.4405 1148 4.589347 1.091921 
458.3177 1149 0.9313598 2.371798 
6340.467 1150 32.26824 9.34558 
4199.947 1151 25.38239 8.3546 
5501.513 1152 36.20104 1.091921 
650.2953 1153 0.9313598 3.785085 
1520.977 1154 17.13803 1.492391 
7674.041 1155 1.366711 37.31072 
863.1802 1156 11.7369 1.091921 
7000.417 1157 0.9313598 35.88151 
1261.918 1158 6.495668 10.45292 
6160.874 1159 34.25848 6.667688 
1252.371 1160 15.11945 1.091921 
7973.292 1161 0.9313598 38.32053 
11521.31 1162 11.30881 39.22989 
41.86739 1163 0.293869 0.7470705 
5111.992 1164 34.75654 1.091921 
708.1081 1165 0.9313598 9.982709 
2692.485 1166 0.9552936 21.89874 
4861.68 1167 28.86616 0.03569792 
2561.152 1168 23.39008 1.091921 
6220.915 1169 0.9313598 33.7969 
3215.044 1170 26.77554 1.465015 
7781.564 1171 16.63337 26.92473 
6229.744 1172 38.75118 1.091921 
1084.807 1173 0.9313598 13.13534 
4322.25 1174 31.64159 1.125344 
6686.867 1175 15.14017 25.16664 
701.3119 1176 6.006046 1.091921 
8063.151 1177 0.9313598 38.53783 
7108.512 1178 7.955319 31.50136 
6126.32 1179 19.04098 20.51416 
978.4013 1180 12.91021 1.091921 
7331.547 1181 0.9313598 36.73033 
21748.36 1182 36.46458 38.19079 
5860.709 1183 0.3448886 33.1594 
206.0289 1184 2.202966 1.091921 
1766.578 1185 0.9313598 17.43677 
9976.727 1186 32.78843 19.07279 
10166.74 1187 27.95895 23.66512 
49.40295 1188 1.553571 1.091921 
1821.596 1189 0.9313598 17.73611 
20875.17 1190 33.75511 38.97954 
10461.91 1191 10.23101 37.77605 
361.2483 1192 2.726155 1.091921 
2785.099 1193 0.9313598 22.31052 
15843.84 1194 30.92331 32.78593 
5548.714 1195 23.07947 15.33661 
6602.901 1196 39.98999 1.091921 
8385.288 1197 0.9313598 39.30672 
5270.106 1198 1.740474 30.54062 
10581.06 1199 38.70721 15.14511 
2473.364 1200 22.9161 1.091921 
2188.115 1201 0.9313598 19.60852 
2272.571 1202 6.879958 15.9131 
13643.61 1203 37.33216 23.23432 
2368.062 1204 22.33658 1.091921 
16.21782 1205 0.9313598 1.239518 
1944.422 1206 19.89922 1.205065 
18260.25 1207 31.47358 36.54955 
1704.09 1208 9.38718 1.091921 
4590.715 1209 0.9313598 28.94024 
7775.827 1210 4.92228 35.24651 
6631.359 1211 0.7028629 35.05552 
1073.205 1212 7.821699 1.091921 
1343.523 1213 0.9313598 6.266577 
7956.341 1214 0.8469997 38.33285 
997.2963 1215 0.1417632 12.96783 
1632.897 1216 9.904304 1.091921 
3120.812 1217 0.9313598 23.68968 
978.7376 1218 11.34204 0.3893531 
8052.188 1219 4.055321 36.49451 
854.9275 1220 11.41128 1.091921 
37.30413 1221 0.9313598 0.6170839 
10786.53 1222 23.55862 28.61992 
907.3107 1223 10.27241 1.676621 
515.3442 1224 0.04138628 1.091921 
51.18724 1225 0.9313598 0.5418424 
8872.692 1226 16.6991 29.55204 
1569.11 1227 9.112872 10.38028 
2780.958 1228 24.54332 1.091921 
518.6384 1229 0.9313598 3.074847 
19498.47 1230 38.28844 33.13275 
2189.048 1231 1.252423 19.40554 
2476.135 1232 22.93119 1.091921 
608.6929 1233 0.9313598 9.010409 
9347.751 1234 4.168074 39.43336 
5179.395 1235 2.10298 30.03161 
1399.044 1236 16.22067 1.091921 
1286.938 1237 0.9313598 14.55212 
3693.354 1238 28.61892 0.7581251 
17186.95 1239 24.99427 39.73429 
2913.567 1240 25.21792 1.091921 
332.8728 1241 0.9313598 0.1082363 
13351.33 1242 24.03779 33.52072 
10207.75 1243 23.57843 27.31967 
6549.915 1244 39.81668 1.091921 
4769.305 1245 0.9313598 29.51256 
4206.034 1246 24.66682 9.077615 
9652.142 1247 30.34446 20.42203 
2580.843 1248 23.4953 1.091921 
2258.067 1249 0.9313598 19.94497 
13755.68 1250 39.83671 21.26188 
9180.623 1251 22.50469 25.79301 
4712.623 1252 33.21031 1.091921 
6454.051 1253 0.9313598 34.43397 
1165.664 1254 8.091698 8.490798 
6981.901 1255 39.05487 4.247323 
3715.867 1256 29.01864 1.091921 
3756.51 1257 0.9313598 26.09514 
21236.53 1258 33.9382 39.39759 
3303.917 1259 5.937037 21.04297 
5470.736 1260 36.08906 1.091921 
8478.637 1261 0.9313598 39.52666 
13844.88 1262 18.46852 38.64001 
16073.77 1263 30.04068 33.90097 
6043.062 1264 38.11487 1.091921 
686.5056 1265 0.9313598 9.780471 
8285.12 1266 0.8202512 39.13969 
3078.015 1267 6.6113 19.66528 
722.6459 1268 6.729026 1.091921 
7167.703 1269 0.9313598 36.31288 
1176.575 1270 0.7522918 7.397228 
2263.279 1271 5.533188 16.84554 
3111.62 1272 26.19868 1.091921 
7425.84 1273 0.9313598 36.96838 
1374.055 1274 1.925271 14.46856 
9492.464 1275 7.042649 37.84525 
5121.402 1276 34.79215 1.091921 
659.3035 1277 0.9313598 4.788103 
137.1832 1278 0.7802337 1.617781 
7183.743 1279 34.47358 9.863173 
3676.541 1280 28.84223 1.091921 
636.286 1281 0.9313598 9.29791 
9537.008 1282 37.02545 14.08824 
9725.633 1283 8.359797 37.46798 
6419.756 1284 39.38735 1.091921 
6321.726 1285 0.9313598 34.07388 
5328.095 1286 31.23847 6.808687 
12202.76 1287 22.98271 32.05202 
1133.88 1288 14.18791 1.091921 
231.8761 1289 0.9313598 1.812236 
13314.56 1290 37.76372 22.17742 
7527.112 1291 2.892935 35.96278 
3044.272 1292 25.86862 1.091921 
6584.707 1293 0.9313598 34.78576 
5427.48 1294 22.65136 15.31574 
4432.072 1295 6.288407 24.84831 
5334.084 1296 35.58749 1.091921 
1397.364 1297 0.9313598 15.26758 
1440.25 1298 0.1710775 16.02049 
1153.419 1299 9.563668 1.968095 
949.7828 1300 12.66267 1.091921 
1287.497 1301 0.9313598 14.55583 
8400.556 1302 3.281614 37.83358 
3899.691 1303 17.84568 14.07369 
16.37155 1304 1.285531 1.091921 
8006.247 1305 0.9313598 38.40037 
5754.478 1306 19.68381 18.86847 
5245.364 1307 35.2098 0.9673329 
510.774 1308 4.071094 1.091921 
5322.232 1309 0.9313598 31.21603 
5907.364 1310 2.517384 31.89931 
22281.91 1311 36.12013 39.27942 
1438.462 1312 8.601853 1.091921 
1499.919 1313 0.9313598 6.579157 
1633.098 1314 17.83751 1.858753 
10963.76 1315 28.62943 24.91547 
1129.077 1316 14.14941 1.091921 
1853.666 1317 0.9313598 17.90817 
5832.845 1318 34.16778 0.1175555 
20428.07 1319 39.74019 33.45881 
4332.349 1320 31.67084 1.091921 
666.9396 1321 0.9313598 3.969239 
4560.482 1322 0.05274204 29.3995 
5396.537 1323 4.231816 29.28325 
2678.842 1324 24.01323 1.091921 
3188.091 1325 0.9313598 23.95615 
15207.26 1326 39.61329 24.36568 
2302.574 1327 16.14769 8.454927 
46.46477 1328 0.3661903 1.091921 
668.8753 1329 0.9313598 9.613656 
6241.924 1330 37.06658 3.804119 
8388.384 1331 0.8992499 39.3344 
1346.973 1332 8.398165 1.091921 
7600.582 1333 0.9313598 37.40543 
2404.786 1334 12.38742 12.25118 
2203.856 1335 16.33159 7.748294 
1852.254 1336 19.28981 1.091921 
50.01391 1337 0.9313598 0.5476002 
592.7276 1338 1.279817 8.470982 
75.35584 1339 0.4741226 1.335239 
2971.545 1340 25.50825 1.091921 
1339.019 1341 0.9313598 14.89411 
3151.922 1342 24.68414 4.284102 
21268.21 1343 38.26892 35.99678 
2711.02 1344 24.18131 1.091921 
580.2899 1345 0.9313598 8.304434 
7112.405 1346 35.76315 8.320316 
7004.68 1347 36.28216 7.421392 
3940.316 1348 30.00826 1.091921 
3747.236 1349 0.9313598 26.06171 
21585.77 1350 36.42327 37.97288 
1965.105 1351 19.82019 2.255928 
5397.441 1352 35.82093 1.091921 
3461.99 1353 0.9313598 25.01056 
8820.076 1354 30.36449 18.32411 
12813.84 1355 39.26576 19.77859 
5505.301 1356 36.2148 1.091921 
6901.457 1357 0.9313598 35.6238 
11730.21 1358 39.90472 16.76924 
9302.166 1359 32.87667 17.31924 
1.675303 1360 0.9457412 1.091921 
10.89573 1361 0.9313598 1.202606 
5881.158 1362 8.201944 27.97957 
4621.599 1363 7.214588 24.82466 
6.84347 1364 1.141451 1.091921 
648.0414 1365 0.9313598 3.765683 
11969.93 1366 39.50369 17.69025 
1286.622 1367 9.757511 7.968371 
1949.853 1368 19.8968 1.091921 
1581.422 1369 0.9313598 6.911936 
6151.987 1370 15.57333 23.32858 
9017.176 1371 2.636878 39.68213 
6007.263 1372 37.99153 1.091921 
6897.997 1373 0.9313598 35.61476 
3418.894 1374 3.49819 23.16265 
1432.953 1375 2.709306 14.31259 
7.101601 1376 1.146765 1.091921 
6817.315 1377 0.9313598 35.40317 
1561.744 1378 4.546839 13.81505 
2069.415 1379 1.425243 18.70328 
1728.708 1380 18.49683 1.091921 
1467.762 1381 0.9313598 15.70569 
1617.664 1382 17.73646 1.845739 
6557.874 1383 4.197236 32.59301 
7.632727 1384 0.6274711 1.091921 
936.7791 1385 0.9313598 11.98647 
1245.64 1386 0.9853497 14.23996 
20409.68 1387 39.14826 33.91517 
3496.402 1388 28.02207 1.091921 
4178.021 1389 0.9313598 27.57071 
3630.546 1390 3.997543 23.61818 
2208.746 1391 21.09136 2.583349 
1459.699 1392 16.65914 1.091921 
3925.097 1393 0.9313598 26.69545 
6992.329 1394 3.572741 34.15467 
2194.613 1395 1.582637 19.21747 
28.70763 1396 1.406474 1.091921 
6404.777 1397 0.9313598 34.30033 
3953.752 1398 1.159045 26.65011 
1896.874 1399 14.89887 7.321342 
3860.739 1400 29.6607 1.091921 
4022.964 1401 0.9313598 27.03761 
5919.798 1402 16.35929 22.03871 
4010.898 1403 12.41183 18.90248 
702.1651 1404 6.169352 1.091921 
672.8863 1405 0.9313598 4.365861 
2920.989 1406 8.109227 17.92567 
7686.062 1407 32.37924 13.40514 
46.695 1408 1.536622 1.091921 
1084.84 1409 0.9313598 13.1356 
1827.305 1410 18.66852 0.5850664 
8183.582 1411 26.00186 20.44285 
5970.382 1412 37.864 1.091921 
3219.158 1413 0.9313598 24.07815 
6769.018 1414 0.8643528 35.31846 
1559.046 1415 14.86836 5.128583 
878.6615 1416 11.08143 1.091921 
26.83674 1417 0.9313598 0.6856875 
16111.1 1418 24.0562 38.58866 
6166.94 1419 17.18138 22.11806 
2615.39 1420 23.67893 1.091921 
7748.252 1421 0.9313598 37.77071 
1332.766 1422 1.869381 14.23954 
904.0078 1423 9.726998 2.142913 
5.261141 1424 1.105232 1.091921 
2117.851 1425 0.9313598 19.26437 
7960.438 1426 39.83604 6.714109 
14571.31 1427 25.14807 34.98205 
11.20793 1428 0.5646502 1.091921 
4163.367 1429 0.9313598 27.52079 
8987.529 1430 6.392928 37.14158 
3952.651 1431 17.46683 14.59784 
6051.804 1432 38.14493 1.091921 
2786.238 1433 0.9313598 22.31536 
24487.39 1434 39.70372 39.70105 
1337.338 1435 11.02301 7.219037 
321.7719 1436 0.1501055 1.091921 
720.4625 1437 0.9313598 10.09749 
17383.21 1438 29.90213 36.29906 
8245.449 1439 20.76138 24.89067 
1131.097 1440 14.1656 1.091921 
6301.386 1441 0.9313598 34.01818 
1259.182 1442 14.42899 3.06556 
3010.407 1443 25.7765 1.529596 
618.2458 1444 4.787591 1.091921 
3185.345 1445 0.9313598 23.94533 
14458.63 1446 33.13637 28.40419 
11281.34 1447 38.50727 17.0167 
2137.247 1448 21.01983 1.091921 
989.8261 1449 0.9313598 12.41077 
3089.522 1450 2.13162 22.78525 
10102.08 1451 24.26528 26.53262 
4637.352 1452 32.91099 1.091921 
606.7566 1453 0.9313598 8.988671 
685.3104 1454 2.020558 9.088961 
4438.897 1455 32.11881 1.557388 
6285.943 1456 38.94053 1.091921 
576.5071 1457 0.9313598 8.468012 
9524.722 1458 6.224168 38.46697 
0.1378009 1459 1.013693 0.9774956 
129.1486 1460 2.035157 0.9774956 
4494.354 1461 1.013693 28.57389 
9270.492 1462 35.70322 14.63924 
3177.485 1463 0.9834261 23.88092 
3719.735 1464 28.96704 0.9774956 
4872.025 1465 1.013693 29.78403 
6292.112 1466 38.44297 0.5447758 
6822.658 1467 2.253464 34.57009 
3298.357 1468 27.02659 0.9774956 
2754.945 1469 1.013693 22.12933 
19408.24 1470 30.72248 39.02025 
1406.443 1471 2.060973 14.58354 
6479.234 1472 39.57277 0.9774956 
1580.002 1473 1.013693 6.946614 
12182.41 1474 12.79535 39.51411 
7556.742 1475 31.85027 13.52736 
469.7292 1476 3.704095 0.9774956 
3276.392 1477 1.013693 24.24842 
5799.759 1478 37.26283 1.2787 
533.4378 1479 4.317552 0.9319898 
929.7963 1480 10.96977 0.9774956 
1614.599 1481 1.013693 16.52707 
2909.916 1482 1.526957 22.44863 
644.1114 1483 0.4061242 3.508878 
708.4828 1484 6.457604 0.9774956 
0.1450476 1485 1.013693 1.021704 
6459.993 1486 38.85219 2.424632 
4150.377 1487 30.51178 0.6929492 
515.7773 1488 4.177558 0.9774956 
